
id,idHab,idHabTo,title,startDate,money,category,endAfter,endTimes,endDate,isDeleted,isPaided,repeat
3664,1,41,Internet Bill,2015-05-28 00:00:00.000,-1280.0,,No end date,0,2015-05-29 00:00:00.000,0,1,Only once
3663,1,-1,IT Expense,2015-05-28 00:00:00.000,-882.0,126,No end date,0,2015-05-29 00:00:00.000,0,1,Only once
3662,1,-1,Mobile Phone,2015-05-28 00:00:00.000,-89.0,144,No end date,0,2015-05-29 00:00:00.000,0,1,Only once
3661,1,-1,Telephone Bill,2015-05-28 00:00:00.000,-107.0,146,No end date,0,2015-05-29 00:00:00.000,0,1,Only once
10512,39,-1,Electric Bill,2015-05-28 00:00:00.000,-354.73,140,No end date,0,2015-05-29 00:00:00.000,0,1,Only once
3665,1,-1,Weekly Amount,2015-05-30 00:00:00.000,-1000.0,42,No end date,0,2015-05-31 00:00:00.000,0,1,Only once
3667,1,67,Home Loan,2015-05-30 00:00:00.000,-28000.0,,No end date,0,2015-05-31 00:00:00.000,0,1,Only once
3666,1,-1,Saving,2015-05-30 00:00:00.000,484.0,43,No end date,0,2015-05-31 00:00:00.000,0,1,Only once
3667,67,1,Home Loan,2015-05-30 00:00:00.000,28000.0,,No end date,0,2015-05-31 00:00:00.000,0,1,Only once
12763,67,-1,Home Tax,2015-05-30 00:00:00.000,-2656.14,220,No end date,0,2015-05-31 00:00:00.000,0,1,Only once
3671,1,-1,A Salary Net,2015-05-31 00:00:00.000,3000.0,13,No end date,0,2015-06-01 00:00:00.000,0,1,Only once
3670,1,-1,A Salary Net,2015-05-31 00:00:00.000,-750.0,6,No end date,0,2015-06-01 00:00:00.000,0,1,Only once
3669,1,-1,A Salary Net,2015-05-31 00:00:00.000,-2562.0,7,No end date,0,2015-06-01 00:00:00.000,0,1,Only once
3668,1,-1,A Salary Net,2015-05-31 00:00:00.000,63610.0,15,No end date,0,2015-06-01 00:00:00.000,0,1,Only once
3672,1,-1,A My Family,2015-06-02 00:00:00.000,-20000.0,155,No end date,0,2015-06-03 00:00:00.000,0,1,Only once
3673,1,-1,Mobile Phone,2015-06-03 00:00:00.000,-214.0,144,No end date,0,2015-06-04 00:00:00.000,0,1,Only once
3674,1,-1,Gas & Oil,2015-06-04 00:00:00.000,-70.0,141,No end date,0,2015-06-05 00:00:00.000,0,1,Only once
3675,1,-1,Weekly Amount,2015-06-05 00:00:00.000,-1000.0,42,No end date,0,2015-06-06 00:00:00.000,0,1,Only once
3676,1,-1,Saving,2015-06-05 00:00:00.000,270.0,43,No end date,0,2015-06-06 00:00:00.000,0,1,Only once
9347,19,22,P'Lhin Expense,2015-06-08 00:00:00.000,20000.0,,No end date,0,2015-06-09 00:00:00.000,0,1,Only once
9347,22,19,P'Lhin Expense,2015-06-08 00:00:00.000,-20000.0,,No end date,0,2015-06-09 00:00:00.000,0,1,Only once
3677,1,-1,Hair Cut,2015-06-09 00:00:00.000,-70.0,84,No end date,0,2015-06-10 00:00:00.000,0,1,Only once
3679,1,-1,Saving,2015-06-12 00:00:00.000,470.0,43,No end date,0,2015-06-13 00:00:00.000,0,1,Only once
3678,1,-1,Weekly Amount,2015-06-12 00:00:00.000,-1000.0,42,No end date,0,2015-06-13 00:00:00.000,0,1,Only once
3680,1,-1,Gas & Oil,2015-06-16 00:00:00.000,-70.0,141,No end date,0,2015-06-17 00:00:00.000,0,1,Only once
3900,1,23,Bank Interest,2015-06-19 00:00:00.000,61.22,,No end date,0,2015-06-20 00:00:00.000,0,1,Only once
9373,23,22,Bank Income,2015-06-19 00:00:00.000,-2.7,29,No end date,0,2015-06-20 00:00:00.000,0,1,Only once
3681,1,-1,Weekly Amount,2015-06-19 00:00:00.000,-1000.0,42,No end date,0,2015-06-20 00:00:00.000,0,1,Only once
9373,22,23,Bank Income,2015-06-19 00:00:00.000,2.7,29,No end date,0,2015-06-20 00:00:00.000,0,1,Only once
3682,1,-1,Saving,2015-06-19 00:00:00.000,429.05,43,No end date,0,2015-06-20 00:00:00.000,0,1,Only once
3900,23,1,Bank Interest,2015-06-19 00:00:00.000,-61.22,,No end date,0,2015-06-20 00:00:00.000,0,1,Only once
3683,39,1,Electric Bill,2015-06-23 00:00:00.000,355.0,,No end date,0,2015-06-24 00:00:00.000,0,1,Only once
3683,1,39,Electric Bill,2015-06-23 00:00:00.000,-355.0,,No end date,0,2015-06-24 00:00:00.000,0,1,Only once
3684,1,-1,Gas & Oil,2015-06-25 00:00:00.000,-70.0,141,No end date,0,2015-06-26 00:00:00.000,0,1,Only once
12842,68,79,AIA Saving Insurance,2015-06-26 00:00:00.000,-17680.4,,No end date,0,2015-06-27 00:00:00.000,0,1,Only once
12842,79,68,AIA Saving Insurance,2015-06-26 00:00:00.000,17680.4,,No end date,0,2015-06-27 00:00:00.000,0,1,Only once
3686,1,-1,Saving,2015-06-26 00:00:00.000,670.0,43,No end date,0,2015-06-27 00:00:00.000,0,1,Only once
3685,1,-1,Weekly Amount,2015-06-26 00:00:00.000,-1000.0,42,No end date,0,2015-06-27 00:00:00.000,0,1,Only once
3688,1,-1,Hair Cut,2015-06-28 00:00:00.000,-70.0,84,No end date,0,2015-06-29 00:00:00.000,0,1,Only once
3687,1,-1,Motor Bike Expense,2015-06-28 00:00:00.000,-300.0,171,No end date,0,2015-06-29 00:00:00.000,0,1,Only once
10513,39,-1,Electric Bill,2015-06-29 00:00:00.000,-382.62,140,No end date,0,2015-06-30 00:00:00.000,0,1,Only once
3689,1,-1,Telephone Bill,2015-06-29 00:00:00.000,-107.0,146,No end date,0,2015-06-30 00:00:00.000,0,1,Only once
6983,23,6,Bank Interest,2015-06-30 00:00:00.000,-1.24,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
9343,22,19,Return From P'Lhin,2015-06-30 00:00:00.000,20000.0,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3695,66,1,A Salary Net,2015-06-30 00:00:00.000,11793.6,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
12920,79,-1,Insurance Expense,2015-06-30 00:00:00.000,-9730.4,218,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
9343,19,22,Return From P'Lhin,2015-06-30 00:00:00.000,-20000.0,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3698,67,1,Home Loan,2015-06-30 00:00:00.000,30000.0,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3698,1,67,Home Loan,2015-06-30 00:00:00.000,-30000.0,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3697,1,-1,A Salary Net,2015-06-30 00:00:00.000,3820.0,16,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
12764,67,-1,Home Tax,2015-06-30 00:00:00.000,-2811.76,220,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3695,1,66,A Salary Net,2015-06-30 00:00:00.000,-11793.6,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3694,1,-1,A Salary Net,2015-06-30 00:00:00.000,-0.2,2,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3693,1,-1,A Salary Net,2015-06-30 00:00:00.000,3000.0,13,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3692,1,-1,A Salary Net,2015-06-30 00:00:00.000,-750.0,6,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3691,1,-1,A Salary Net,2015-06-30 00:00:00.000,-2537.0,7,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3690,1,-1,A Salary Net,2015-06-30 00:00:00.000,65520.0,15,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
6983,6,23,Bank Interest,2015-06-30 00:00:00.000,1.24,,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3696,1,-1,A Salary Net,2015-06-30 00:00:00.000,5896.8,10,No end date,0,2015-07-01 00:00:00.000,0,1,Only once
3700,1,-1,Water Bill,2015-07-02 00:00:00.000,-450.0,154,No end date,0,2015-07-03 00:00:00.000,0,1,Only once
3701,1,63,Commune80,2015-07-02 00:00:00.000,-1282.0,,No end date,0,2015-07-03 00:00:00.000,0,1,Only once
3702,1,-1,A My Family,2015-07-02 00:00:00.000,-20000.0,155,No end date,0,2015-07-03 00:00:00.000,0,1,Only once
3701,63,1,Commune80,2015-07-02 00:00:00.000,1282.0,,No end date,0,2015-07-03 00:00:00.000,0,1,Only once
3699,63,1,Commune80,2015-07-02 00:00:00.000,18150.0,,No end date,0,2015-07-03 00:00:00.000,0,1,Only once
3699,1,63,Commune80,2015-07-02 00:00:00.000,-18150.0,,No end date,0,2015-07-03 00:00:00.000,0,1,Only once
3703,1,-1,Weekly Amount,2015-07-03 00:00:00.000,-1000.0,42,No end date,0,2015-07-04 00:00:00.000,0,1,Only once
3704,1,-1,Saving,2015-07-03 00:00:00.000,389.0,43,No end date,0,2015-07-04 00:00:00.000,0,1,Only once
3705,1,-1,Mobile Phone,2015-07-06 00:00:00.000,-213.0,144,No end date,0,2015-07-07 00:00:00.000,0,1,Only once
3706,1,-1,Gas & Oil,2015-07-09 00:00:00.000,-70.0,141,No end date,0,2015-07-10 00:00:00.000,0,1,Only once
3707,1,-1,Weekly Amount,2015-07-10 00:00:00.000,-1000.0,42,No end date,0,2015-07-11 00:00:00.000,0,1,Only once
3708,1,-1,Saving,2015-07-10 00:00:00.000,272.09,43,No end date,0,2015-07-11 00:00:00.000,0,1,Only once
3709,1,-1,Stationary,2015-07-12 00:00:00.000,-319.0,113,No end date,0,2015-07-13 00:00:00.000,0,1,Only once
3710,1,-1,Hair Cut,2015-07-15 00:00:00.000,-70.0,84,No end date,0,2015-07-16 00:00:00.000,0,1,Only once
3711,1,-1,Weekly Amount,2015-07-17 00:00:00.000,-1000.0,42,No end date,0,2015-07-18 00:00:00.000,0,1,Only once
3712,1,-1,Saving,2015-07-17 00:00:00.000,260.0,43,No end date,0,2015-07-18 00:00:00.000,0,1,Only once
9584,29,-1,Mobile Phone,2015-07-18 00:00:00.000,-50.0,144,No end date,0,2015-07-19 00:00:00.000,0,1,Only once
3713,1,-1,Gas & Oil,2015-07-20 00:00:00.000,-60.0,141,No end date,0,2015-07-21 00:00:00.000,0,1,Only once
3714,1,39,Electric Bill,2015-07-23 00:00:00.000,-382.0,,No end date,0,2015-07-24 00:00:00.000,0,1,Only once
3714,39,1,Electric Bill,2015-07-23 00:00:00.000,382.0,,No end date,0,2015-07-24 00:00:00.000,0,1,Only once
3715,1,-1,Weekly Amount,2015-07-24 00:00:00.000,-1000.0,42,No end date,0,2015-07-25 00:00:00.000,0,1,Only once
3716,1,-1,Saving,2015-07-24 00:00:00.000,133.0,43,No end date,0,2015-07-25 00:00:00.000,0,1,Only once
9585,29,-1,Motor Bike Tax,2015-07-25 00:00:00.000,-433.0,169,No end date,0,2015-07-26 00:00:00.000,0,1,Only once
3717,1,-1,Coffee & Milo,2015-07-27 00:00:00.000,-162.0,45,No end date,0,2015-07-28 00:00:00.000,0,1,Only once
3718,1,-1,Jam & Bread,2015-07-28 00:00:00.000,-97.0,54,No end date,0,2015-07-29 00:00:00.000,0,1,Only once
3719,1,-1,Kitchen Devices,2015-07-28 00:00:00.000,-27.0,98,No end date,0,2015-07-29 00:00:00.000,0,1,Only once
10514,39,-1,Electric Bill,2015-07-28 00:00:00.000,-340.77,140,No end date,0,2015-07-29 00:00:00.000,0,1,Only once
3728,67,1,Home Loan,2015-07-31 00:00:00.000,42000.0,,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3720,1,-1,A Salary Net,2015-07-31 00:00:00.000,65520.0,15,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3721,1,-1,A Salary Net,2015-07-31 00:00:00.000,-2848.75,7,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3722,1,-1,A Salary Net,2015-07-31 00:00:00.000,-750.0,6,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3723,1,-1,A Salary Net,2015-07-31 00:00:00.000,3000.0,13,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3724,1,-1,A Salary Net,2015-07-31 00:00:00.000,0.35,2,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3725,1,66,A Salary Net,2015-07-31 00:00:00.000,-3931.2,,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3725,66,1,A Salary Net,2015-07-31 00:00:00.000,3931.2,,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3726,1,-1,A Salary Net,2015-07-31 00:00:00.000,1965.6,10,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3727,1,-1,Gas & Oil,2015-07-31 00:00:00.000,-65.0,141,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3728,1,67,Home Loan,2015-07-31 00:00:00.000,-42000.0,,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
12765,67,-1,Home Tax,2015-07-31 00:00:00.000,-2782.9,220,No end date,0,2015-08-01 00:00:00.000,0,1,Only once
3729,1,-1,A My Family,2015-08-01 00:00:00.000,-20000.0,155,No end date,0,2015-08-02 00:00:00.000,0,1,Only once
3730,1,-1,Hair Cut,2015-08-01 00:00:00.000,-70.0,84,No end date,0,2015-08-02 00:00:00.000,0,1,Only once
3733,1,-1,Coffee & Milo,2015-08-02 00:00:00.000,-93.0,46,No end date,0,2015-08-03 00:00:00.000,0,1,Only once
3734,1,-1,Bath Equipment,2015-08-02 00:00:00.000,-149.0,88,No end date,0,2015-08-03 00:00:00.000,0,1,Only once
3735,1,-1,Fanta,2015-08-02 00:00:00.000,-46.0,49,No end date,0,2015-08-03 00:00:00.000,0,1,Only once
3732,1,-1,Saving,2015-08-02 00:00:00.000,258.0,43,No end date,0,2015-08-03 00:00:00.000,0,1,Only once
3731,1,-1,Weekly Amount,2015-08-02 00:00:00.000,-1000.0,42,No end date,0,2015-08-03 00:00:00.000,0,1,Only once
3736,1,-1,Cloth Washing,2015-08-05 00:00:00.000,-192.0,102,No end date,0,2015-08-06 00:00:00.000,0,1,Only once
3737,1,-1,Bath Equipment,2015-08-05 00:00:00.000,-31.0,89,No end date,0,2015-08-06 00:00:00.000,0,1,Only once
3738,1,-1,Mobile Phone,2015-08-05 00:00:00.000,-213.0,144,No end date,0,2015-08-06 00:00:00.000,0,1,Only once
3739,1,-1,Weekly Amount,2015-08-07 00:00:00.000,-1000.0,42,No end date,0,2015-08-08 00:00:00.000,0,1,Only once
3740,1,-1,Saving,2015-08-07 00:00:00.000,600.0,43,No end date,0,2015-08-08 00:00:00.000,0,1,Only once
3741,1,-1,Gas & Oil,2015-08-12 00:00:00.000,-70.0,141,No end date,0,2015-08-13 00:00:00.000,0,1,Only once
3742,1,-1,Weekly Amount,2015-08-14 00:00:00.000,-1000.0,42,No end date,0,2015-08-15 00:00:00.000,0,1,Only once
3743,1,-1,Saving,2015-08-14 00:00:00.000,229.0,43,No end date,0,2015-08-15 00:00:00.000,0,1,Only once
3744,1,-1,Jam & Bread,2015-08-17 00:00:00.000,-72.0,54,No end date,0,2015-08-18 00:00:00.000,0,1,Only once
3745,1,-1,Motor Bike Fixed Device,2015-08-19 00:00:00.000,-60.0,166,No end date,0,2015-08-20 00:00:00.000,0,1,Only once
3746,1,-1,Internet Bill,2015-08-20 00:00:00.000,640.0,40,No end date,0,2015-08-21 00:00:00.000,0,1,Only once
3747,1,-1,Weekly Amount,2015-08-21 00:00:00.000,-1000.0,42,No end date,0,2015-08-22 00:00:00.000,0,1,Only once
3748,1,-1,Saving,2015-08-21 00:00:00.000,534.0,43,No end date,0,2015-08-22 00:00:00.000,0,1,Only once
3749,1,-1,Hair Cut,2015-08-22 00:00:00.000,-70.0,84,No end date,0,2015-08-23 00:00:00.000,0,1,Only once
3750,1,-1,Gas & Oil,2015-08-23 00:00:00.000,-60.0,141,No end date,0,2015-08-24 00:00:00.000,0,1,Only once
3753,39,1,Electric Bill,2015-08-24 00:00:00.000,341.0,,No end date,0,2015-08-25 00:00:00.000,0,1,Only once
3751,1,29,Mobile Phone,2015-08-24 00:00:00.000,-50.0,,No end date,0,2015-08-25 00:00:00.000,0,1,Only once
3752,1,29,Motor Bike Tax,2015-08-24 00:00:00.000,-433.0,,No end date,0,2015-08-25 00:00:00.000,0,1,Only once
3753,1,39,Electric Bill,2015-08-24 00:00:00.000,-341.0,,No end date,0,2015-08-25 00:00:00.000,0,1,Only once
3751,29,1,Mobile Phone,2015-08-24 00:00:00.000,50.0,,No end date,0,2015-08-25 00:00:00.000,0,1,Only once
3752,29,1,Motor Bike Tax,2015-08-24 00:00:00.000,433.0,,No end date,0,2015-08-25 00:00:00.000,0,1,Only once
3754,1,-1,Clothing,2015-08-25 00:00:00.000,-180.0,73,No end date,0,2015-08-26 00:00:00.000,0,1,Only once
3755,1,-1,Coffee & Milo,2015-08-27 00:00:00.000,-396.0,46,No end date,0,2015-08-28 00:00:00.000,0,1,Only once
3756,1,-1,Weekly Amount,2015-08-28 00:00:00.000,-1000.0,42,No end date,0,2015-08-29 00:00:00.000,0,1,Only once
3757,1,-1,Saving,2015-08-28 00:00:00.000,255.0,43,No end date,0,2015-08-29 00:00:00.000,0,1,Only once
10515,39,-1,Electric Bill,2015-08-28 00:00:00.000,-344.26,140,No end date,0,2015-08-29 00:00:00.000,0,1,Only once
3760,1,-1,A Salary Net,2015-08-31 00:00:00.000,-750.0,6,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3761,1,-1,A Salary Net,2015-08-31 00:00:00.000,3000.0,13,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3762,1,-1,A Salary Net,2015-08-31 00:00:00.000,0.35,2,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3763,1,66,A Salary Net,2015-08-31 00:00:00.000,-3931.2,,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3764,1,-1,A Salary Net,2015-08-31 00:00:00.000,1965.6,10,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3765,1,67,Home Loan,2015-08-31 00:00:00.000,-27000.0,,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
12766,67,-1,Home Tax,2015-08-31 00:00:00.000,-2741.26,220,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3763,66,1,A Salary Net,2015-08-31 00:00:00.000,3931.2,,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3765,67,1,Home Loan,2015-08-31 00:00:00.000,27000.0,,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3758,1,-1,A Salary Net,2015-08-31 00:00:00.000,65520.0,15,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3759,1,-1,A Salary Net,2015-08-31 00:00:00.000,-2494.75,7,No end date,0,2015-09-01 00:00:00.000,0,1,Only once
3766,1,-1,A My Family,2015-09-01 00:00:00.000,-20000.0,155,No end date,0,2015-09-02 00:00:00.000,0,1,Only once
3767,1,-1,Gas & Oil,2015-09-02 00:00:00.000,-55.0,141,No end date,0,2015-09-03 00:00:00.000,0,1,Only once
3768,1,-1,Weekly Amount,2015-09-04 00:00:00.000,-1000.0,42,No end date,0,2015-09-05 00:00:00.000,0,1,Only once
3769,1,-1,Saving,2015-09-04 00:00:00.000,420.0,43,No end date,0,2015-09-05 00:00:00.000,0,1,Only once
3770,1,-1,IT Expense,2015-09-09 00:00:00.000,-180.0,122,No end date,0,2015-09-10 00:00:00.000,0,1,Only once
3771,1,-1,Gas & Oil,2015-09-10 00:00:00.000,-60.0,141,No end date,0,2015-09-11 00:00:00.000,0,1,Only once
3772,1,-1,Mobile Phone,2015-09-10 00:00:00.000,-240.0,144,No end date,0,2015-09-11 00:00:00.000,0,1,Only once
3773,1,-1,Mobile Phone,2015-09-10 00:00:00.000,-40.0,144,No end date,0,2015-09-11 00:00:00.000,0,1,Only once
3774,1,-1,Weekly Amount,2015-09-11 00:00:00.000,-1000.0,42,No end date,0,2015-09-12 00:00:00.000,0,1,Only once
3775,1,-1,Saving,2015-09-11 00:00:00.000,370.0,43,No end date,0,2015-09-12 00:00:00.000,0,1,Only once
3776,1,-1,Hair Cut,2015-09-12 00:00:00.000,-70.0,84,No end date,0,2015-09-13 00:00:00.000,0,1,Only once
3777,1,-1,Ping Expense,2015-09-14 00:00:00.000,-3000.0,161,No end date,0,2015-09-15 00:00:00.000,0,1,Only once
3778,1,-1,Weekly Amount,2015-09-18 00:00:00.000,-1000.0,42,No end date,0,2015-09-19 00:00:00.000,0,1,Only once
3779,1,-1,Saving,2015-09-18 00:00:00.000,614.0,43,No end date,0,2015-09-19 00:00:00.000,0,1,Only once
3781,1,39,Electric Bill,2015-09-23 00:00:00.000,-344.0,,No end date,0,2015-09-24 00:00:00.000,0,1,Only once
3781,39,1,Electric Bill,2015-09-23 00:00:00.000,344.0,,No end date,0,2015-09-24 00:00:00.000,0,1,Only once
3780,1,-1,Gas & Oil,2015-09-23 00:00:00.000,-70.0,141,No end date,0,2015-09-24 00:00:00.000,0,1,Only once
3783,1,-1,Saving,2015-09-25 00:00:00.000,203.0,43,No end date,0,2015-09-26 00:00:00.000,0,1,Only once
3782,1,-1,Weekly Amount,2015-09-25 00:00:00.000,-1000.0,42,No end date,0,2015-09-26 00:00:00.000,0,1,Only once
10516,39,-1,Electric Bill,2015-09-28 00:00:00.000,-368.88,140,No end date,0,2015-09-29 00:00:00.000,0,1,Only once
3784,1,-1,Jam & Bread,2015-09-29 00:00:00.000,-103.0,54,No end date,0,2015-09-30 00:00:00.000,0,1,Only once
3786,1,-1,A Salary Net,2015-09-30 00:00:00.000,-2494.75,7,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3787,1,-1,A Salary Net,2015-09-30 00:00:00.000,-750.0,6,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3788,1,-1,A Salary Net,2015-09-30 00:00:00.000,3000.0,13,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3789,1,-1,A Salary Net,2015-09-30 00:00:00.000,0.35,2,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3790,1,66,A Salary Net,2015-09-30 00:00:00.000,-3931.2,,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3792,1,67,Home Loan,2015-09-30 00:00:00.000,-40000.0,,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
12767,67,-1,Home Tax,2015-09-30 00:00:00.000,-2627.91,220,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3792,67,1,Home Loan,2015-09-30 00:00:00.000,40000.0,,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3790,66,1,A Salary Net,2015-09-30 00:00:00.000,3931.2,,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3791,1,-1,A Salary Net,2015-09-30 00:00:00.000,1965.6,10,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3785,1,-1,A Salary Net,2015-09-30 00:00:00.000,65520.0,15,No end date,0,2015-10-01 00:00:00.000,0,1,Only once
3793,1,-1,A My Family,2015-10-01 00:00:00.000,-20000.0,155,No end date,0,2015-10-02 00:00:00.000,0,1,Only once
3794,1,-1,Weekly Amount,2015-10-02 00:00:00.000,-1000.0,42,No end date,0,2015-10-03 00:00:00.000,0,1,Only once
3795,1,-1,Saving,2015-10-02 00:00:00.000,446.0,43,No end date,0,2015-10-03 00:00:00.000,0,1,Only once
3796,1,-1,Coffee & Milo,2015-10-02 00:00:00.000,-164.0,45,No end date,0,2015-10-03 00:00:00.000,0,1,Only once
3797,1,-1,Hair Cut,2015-10-03 00:00:00.000,-70.0,84,No end date,0,2015-10-04 00:00:00.000,0,1,Only once
3798,1,-1,Gas & Oil,2015-10-05 00:00:00.000,-70.0,141,No end date,0,2015-10-06 00:00:00.000,0,1,Only once
3799,1,-1,Ping Expense,2015-10-07 00:00:00.000,-342.0,161,No end date,0,2015-10-08 00:00:00.000,0,1,Only once
3800,1,-1,Mobile Phone,2015-10-08 00:00:00.000,-213.0,144,No end date,0,2015-10-09 00:00:00.000,0,1,Only once
3801,1,-1,Weekly Amount,2015-10-09 00:00:00.000,-1000.0,42,No end date,0,2015-10-10 00:00:00.000,0,1,Only once
3802,1,-1,Saving,2015-10-09 00:00:00.000,131.0,43,No end date,0,2015-10-10 00:00:00.000,0,1,Only once
3803,1,-1,IT Expense,2015-10-09 00:00:00.000,-60.0,122,No end date,0,2015-10-10 00:00:00.000,0,1,Only once
3804,1,-1,Swimming,2015-10-10 00:00:00.000,-459.0,138,No end date,0,2015-10-11 00:00:00.000,0,1,Only once
3805,1,-1,Swimming,2015-10-10 00:00:00.000,-499.0,136,No end date,0,2015-10-11 00:00:00.000,0,1,Only once
3806,1,-1,IT Expense,2015-10-12 00:00:00.000,-36.97,116,No end date,0,2015-10-13 00:00:00.000,0,1,Only once
3807,1,-1,Trip Expense,2015-10-14 00:00:00.000,-7385.0,150,No end date,0,2015-10-15 00:00:00.000,0,1,Only once
3808,1,-1,Weekly Amount,2015-10-16 00:00:00.000,-1000.0,42,No end date,0,2015-10-17 00:00:00.000,0,1,Only once
3809,1,-1,Saving,2015-10-16 00:00:00.000,360.0,43,No end date,0,2015-10-17 00:00:00.000,0,1,Only once
3810,1,-1,Gas & Oil,2015-10-17 00:00:00.000,-60.0,141,No end date,0,2015-10-18 00:00:00.000,0,1,Only once
10517,39,-1,Living Room Devices,2015-10-20 00:00:00.000,-4452.3,109,No end date,0,2015-10-21 00:00:00.000,0,1,Only once
10518,39,-1,Kitchen Devices,2015-10-20 00:00:00.000,-4062.3,106,No end date,0,2015-10-21 00:00:00.000,0,1,Only once
3812,1,-1,Saving,2015-10-23 00:00:00.000,290.0,43,No end date,0,2015-10-24 00:00:00.000,0,1,Only once
3811,1,-1,Weekly Amount,2015-10-23 00:00:00.000,-1000.0,42,No end date,0,2015-10-24 00:00:00.000,0,1,Only once
3813,1,-1,Hair Cut,2015-10-23 00:00:00.000,-70.0,84,No end date,0,2015-10-24 00:00:00.000,0,1,Only once
3814,39,1,Electric Bill,2015-10-26 00:00:00.000,369.0,,No end date,0,2015-10-27 00:00:00.000,0,1,Only once
3814,1,39,Electric Bill,2015-10-26 00:00:00.000,-369.0,,No end date,0,2015-10-27 00:00:00.000,0,1,Only once
3815,1,-1,Bath Equipment,2015-10-27 00:00:00.000,-96.0,90,No end date,0,2015-10-28 00:00:00.000,0,1,Only once
